job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506956233,https://www.linkedin.com/jobs/view/legal-assist-office-coordinator-at-bowditch-dewey-llp-2506956233?refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=6g5iQsGzXnHyVCporrk2HQ%3D%3D&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,https://www.linkedin.com/jobs/view/externalApply/2506981925?url=https%3A%2F%2Fairtable%2Ecom%2Fshr7IG53y9kxHQ3kf&urlHash=2-eb&refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=x82Dh5TdUTpCnheOb3y3nA%3D%3D&trk=public_jobs_apply-link-offsite,LEGAL ASSIST/OFFICE COORDINATOR,"Bowditch & Dewey, LLP","Boston, MA","Design and implement a thought leadership and movement-building strategy in the education sector that positions reDesign to help advance inclusive, antiracist, learner-centered models.
Create powerful brands and stories, practice data- and insight-driven decision-making, mobilize team members, and cultivate an engaged, multiracial, multicultural community around reDesign’s work and impact in the field.
Lead reDesign’s effort to communicate its values, vision, and big ideas in the field of education by developing a communications and marketing strategy with an inclusive, multicultural, antiracist lens
Design and manage campaigns that engages diverse, multicultural audiences effectively
Lead reDesign’s brand strategy, bringing strategic coherence to our vision and voice through research, exploration, design, brand development, team coordination, and a deep understanding of audience, landscape, and opportunity
Support reDesign’s growing online presence through coordinating the production and publication of engaging, brand- and mission-aligned stories for reDesign’s website, blog, e-newsletters, social media channels, and other platforms
Support the design, development, and management of reDesign’s website, including site architecture, content strategy, and user experience to maximize engagement with reDesign’s ideas, assets, and online marketplace
Manage and support reDesign’s brand and communication assets, including ensuring consistent branding and styling throughout organizational materials, both digital and print
Oversee the strategic use of video and animation to tell our story, expand our reach, and communicate complex ideas effectively
Engage in research design and implementation to gather and analyze qualitative and quantitative data on reDesign’s reputation, impact, and influence in the field
Assess and report on key metrics to evaluate and refine reDesign’s brand, communications, and marketing strategy and plan
Show moreShow less",2021-04-16,Mid-Senior level,"Marketing, Business Development, Strategy/Planning",Full-time,"Primary/Secondary Education, Education Management"
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506943029,https://www.linkedin.com/jobs/view/communications-assistant-at-report-for-america-2506943029?refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=wGxuHzpjrnsCDxRpN7c5Kg%3D%3D&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,,Communications Assistant,Report for America,"New York, NY","Bowditch has an excellent opportunity for an experienced full-time Legal Assist/Office Coord. in its Boston office to provide primary support to attorneys in litigation and also be the Office Coordinator for administrative needs throughout the office. This can be an exciting role for the person who takes pride in their work, is independent and takes initiative to keep the “trains running” on a day-to-day basis.

 

Responsibilities will include:

Preparation of complex legal documents; letters, pleadings, etc. Coordinating document preparation, printing, copying, scanning and saving documents as needed.
Organization and maintenance of files, electronically and paper if necessary. Working with Records personnel to create and maintain client files and indexes.
Scheduling and coordinating meetings included monitoring calendars for the attorney.
Accessing on-line databases for electronic research of matters.
Attorney expense reports and billing processes, working with Billing department to resolve BIMS in a timely manner.
Prepare documents for court appearances.
Work with clients as required. Assisting with new client/matter intake process.
Provide float support (remotely) to other litigators in the Framingham and Worcester offices. Working cooperatively with other departments and individuals in the firm.
Administrative responsibilities will include: Front desk coverage; incoming office phone calls, incoming and outgoing mail and packages, arranging for specialized mail or messenger services as required keeping supply par levels in the office and kitchen area, special projects; and other clerical and administrative duties as required.
Other assignments as required and requested.

 

Candidates must possess:

Excellent organizational, communication and interpersonal skills;
Excellent computer skills including Microsoft Office Suite.
5 or more years of legal assistant support, with recent experience in a litigation practice area in a law firm and general administrative support. Litigation experience is a priority.
Initiative, flexibility, resiliency, team player and a willingness to adapt to change.

 

Dedicated to Diversity: Bowditch & Dewey focuses on inclusive hiring of those candidates having excellent skills with a broad range of experiences, knowledge and perspectives. Diversity within the Firm promotes an open and mutually respectful workplace and the delivery of superior service to its clients.

 

If you are interested in becoming part of an organization which provides exceptional service, cost effective representation and successful results, please email cover letter and resume to:

 

E-mail: Jobs@bowditch.com

 

Equal Opportunity Employer




Show moreShow less",2021-04-16,Entry level,Administrative,Full-time,Law Practice
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506981904,https://www.linkedin.com/jobs/view/customer-success-manager-at-lionbridge-2506981904?refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=LnEXC3vm4zbuNTNRDs2Gjw%3D%3D&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,https://www.linkedin.com/jobs/view/externalApply/2506943029?url=https%3A%2F%2Freportforamerica%2Esubmittable%2Ecom%2Fsubmit%2F192879%2Fcommunications-assistant&urlHash=VRRB&refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=wGxuHzpjrnsCDxRpN7c5Kg%3D%3D&trk=public_jobs_apply-link-offsite,Customer Success Manager,Lionbridge,"Massachusetts, United States","Report for America is a national service program that places emerging journalists into local newsrooms to report on urgent under-covered issues and communities. It is an initiative of The GroundTruth Project, an award winning, independent, nonpartisan, nonprofit news organization dedicated to supporting the next generation of journalists.




Report for America is a dynamic, rapidly-growing answer to America’s crisis in local news reporting. This year Report for America will expand from roughly 225 corps members to 300 as part of an ambitious plan to ensure that every American county has regular access to excellent local news. Our reporters and photojournalists work at newspapers large and small, public radio stations, TV stations, digital publications, wire services and investigative nonprofits. They will be in more than 200 newsrooms across 49 states, plus Puerto Rico, Guam and Washington, D.C.




We are seeking a Communications Assistant for the Report for America communications team. This is an entry-level position which will be responsible for identifying, tracking and sharing internally and externally, the stories that our corps members are doing for their host newsrooms; creating and preparing communications materials; and help research and coordinate speaking opportunities for RFA leadership. This position will report directly to the RFA Manager of Marketing and Public Relations, while working closely with the broader GroundTruth/RFA communications team. This position is full-time and will be located in the NYC area. 

 




Responsibilities

This position would handle the mechanics of using media monitoring software and working directly with regional managers, newsroom partners and corps members to track stories (including managing the story database), follow up on a subset that have had impact, package up and feed this information to various constituencies for Report for America, including:

 

Development
Social media content
Newsletters
Publicity and PR
Recruitment
Website

 

Additionally, this position will:

 

Publish a weekly newsletter
Help ensure style and branding compliance
Seek and support opportunities for RFA representation at conferences, panels, etc.
Offer administrative support to the communications team, as needed




Experience:

Bachelor’s degree (or equivalent combination of coursework/experience) in communications, marketing or related field.
Requires strong writing skills, hyper-organization and a facility for communicating across roles and teams.
Familiarity with MailChimp, Cision, Adobe Creative Suite ideal.
An ability to work independently and collaboratively in a fast-paced environment. 
A problem-solving mindset and passion for building things from the ground up. 
A sense of humor, creativity, flexibility and high standards in nonprofit excellence. 
Must be able to see/understand content on a computer screen in real time.
Must be physically able to type/use a mouse in order to update and create content under tight/short deadlines.
This person will be required to communicate with all levels within the organization.




Interviews will be conducted via video conferencing.




About The GroundTruth Project

Since its incorporation as an independent 501(c)3 organization in 2014, GroundTruth has built award-winning editorial teams to produce in-depth journalism that explores challenging global issues through local, on-the-ground reporting. In 2018, GroundTruth launched Report for America, a new national service program that places talented emerging journalist into local newsrooms in under-covered communities across the United States.




The GroundTruth Project is an equal employment opportunity employer and considers qualified applicants for employment without regard to race, gender, age, color, religion, national origin, marital status, disability, sexual orientation, or any other protected status.




https://reportforamerica.submittable.com/submit/192879/communications-assistant

Show moreShow less",2021-04-16,Entry level,"Marketing, Public Relations, Writing/Editing",Full-time,Media Production
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506980978,https://www.linkedin.com/jobs/view/recruiting-director-at-united-soccer-coaches-2506980978?refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=Apnl3JOsD6ZHECKFwMk7gA%3D%3D&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,https://www.linkedin.com/jobs/view/externalApply/2506981904?url=https%3A%2F%2Fcareer4%2Esuccessfactors%2Ecom%2Fsfcareer%2Fjobreqcareer%3FjobId%3D32192%26company%3DlionbridgeP&urlHash=v7ny&refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=LnEXC3vm4zbuNTNRDs2Gjw%3D%3D&trk=public_jobs_apply-link-offsite,Recruiting Director,United Soccer Coaches,"Winchester, MA","Customer Success Manager




This newly created position will be paramount in creating a better tomorrow for Lionbridge Core customers and for the emerging customer success (CS) team. In conjunction with CS leadership and relying on best practices and innovative ideas, you’ll have the opportunity to influence and improve the CS process at scale for thousands of customers and key brand names from multiple industries. As you would expect, our CSMs will have mastered the art of customer relationships, being able to build credibility and trust through demonstrated expertise in our products and services (don’t worry, we’ll teach you the suite!). This position is responsible for retaining and growing revenue by understanding customer goals and achieving high customer satisfaction by leveraging insights and anticipating needs.

What You Will Do:




Own relationships to ensure Lionbridge Core (small-mid) customer satisfaction, loyalty, and growth.
Plan and drive ongoing account strategy, independently or in collaboration with Account Managers.
Assist in improving a tech-assisted Customer Success process at scale. Enable success throughout the customer lifecycle, by outlining and implementing best practices that will drive renewal and growth outcomes for designated customer accounts.
Educate customers on product features, configurations, pricing, services, availability through virtual meetings and presentations.
Function as the voice of the customer by having a strong understanding of customer’s satisfaction areas as well as support issues.
Focus on internal and external collective wins by bringing a “how can I help?” approach to all situations.




To Be Successful You Will Have:

 

Strong customer focus and a passion for Customer Success
3-5 years of customer success, consulting, or account management skills demonstrating responsiveness, positive attitude, and professionalism in a SaaS or software services setting.
Project management and organizational skills, specifically managing multi-solution, simple to complex, concurrent projects.
Ability to quickly adapt to change related to customer strategy, internal/external relationships, and organizational direction.
Ability to think out of the box and solve problems independently or by collaboration with partner teams.
Salesforce experience (preferred)
Experience in translation & localization (preferred)




 

In Return You Can Expect:

 

A 25-year-old, privately held and stable World-leading organization, that has seen exponential growth year after year.
The opportunity for advanced development and professional growth, and the ability to make a strong impact across cross functional teams.
A strong team of dedicated teammates who are all focused on exceptional customer service and results.
Lionbridge's award-winning and highly regarded people-first culture. Currently listed as Forbes' #1 company in the world for remote/WFH opportunities, and one of America's Best Large Employers overall.

 

 

About Us




Lionbridge enables more than 800 world-leading brands to increase international market share, speed adoption of products and effectively engage their customers in local markets worldwide. Using our innovative cloud technology platforms and our global crowd of more than 100,000 professional cloud workers, we provide translation, digital marketing, global content management and application testing solutions that ensure global brand consistency, local relevancy and technical usability across all touch points of the customer lifecycle. Based in Waltham, Mass., Lionbridge maintains solution centers in 28 countries.







If the scope and opportunity of this role interests you, then please click to apply.  

Show moreShow less",2021-04-16,Associate,"Sales, Business Development, Consulting",Full-time,Translation and Localization
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506944357,https://www.linkedin.com/jobs/view/ft-customer-support-specialist-work-from-home-at-fleetio-2506944357?refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=FfQrN1AeTxwezRLOuCwkBA%3D%3D&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,https://www.linkedin.com/jobs/view/externalApply/2506980978?url=https%3A%2F%2Fwww%2Eexecutiveplacements%2Ecom%2FJF%2FRecruiting-Director-jobs-in-Winchester-Massachusetts-1748951226%2Easp%3Fsid%3Dasplink&urlHash=OhnB&refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=Apnl3JOsD6ZHECKFwMk7gA%3D%3D&trk=public_jobs_apply-link-offsite,FT Customer Support Specialist - Work From Home,Fleetio,"Boston, MA","SFC New England, Est. 2000, under the umbrella of Winchester Soccer Club, Est. 1961, continues to be a leader in youth soccer development. It is our goal to cultivate the soccer experience of young players in Massachusetts by providing them with an opportunity to improve both as athletes and people by fostering an identity of excellence. We understand that soccer can play a very critical role in young players' lives, both at a competitive level and as a developmental tool. While developing individual skills and fitness, we also stress hard work, dedication, fair play, and teamwork. Ultimately, we strive to produce players who can compete at the highest levels of soccer throughout the nation. The club offers teams spanning U9-U18 for both girls and boys. We are actively looking to hire a Boys Recruiting Director and Girls Recruiting Director to further our mission of providing an exceptional and accessible youth soccer experience. The Directors will also act as Head Coach for 2 teams. Reporting to the Director of Coaching (DOC), Recruiting Directors will lead the player recruiting efforts for the club and work with teams to enhance their level of play by attracting and retaining talented and motivated players to the club. The Recruiting Directors will also help the DOC recruit, supervise and develop the Club coaching staff. The Recruiting Director is responsible for meeting the Club's overall objectives relative to the player and team development within those age groups and ensuring a cohesive curriculum and progression into and out of the age group.

Lead recruiting efforts for the club at all age groups with special emphasis on the U9 and U10 age groups.
Work in concert with the Winchester Soccer Club (WSC) Age Group Coordinators and coaches to identify and recruit the best players within WSC.
Work with youth soccer groups within a 15-mile radius of our club to build rapport with town youth programs and help to promote the SFC brand and opportunities in our club.
Assist the DOC with recruitment, selection, guidance, development, and evaluation of coaching staff.
Staff clinics and camps sponsored by SFC and its partners.
Train and monitor coaches/directors and help them plan and implement training sessions in accordance with the club curriculum and game/training model.
Provide guidance to coaches on match management and how to interact with parents, team managers, and club officials.
Conduct age/position-specific coaching clinics.
Identify the most talented players in the club and alert State and Regional coaches for possible inclusion in State and Regional teams.
Assist DOC with design and administration of team tryouts.
Expand club programming.
Assist with player recruiting process administratively and onboarding families into the club.
General clerical duties related to the efficient running of the club.


Licensure: USSF C/D license or USC equivalent, or equivalent foreign licensure

Playing Experience : College or Elite Club preferred

Coaching Experience : DOC experience preferred or a minimum of 5 years of youth coaching experience or 2 years as College Coach

Other

Demonstrated leadership qualities
Excellent communication and dispute resolution skills
Excellent organizational and time management skills
Ability to relate to and motivate youth and adults
Possess integrity and follow ethically sound standards
Committed to working a non-traditional work schedule
Proven computer skills, including ability to use word processing, spreadsheet, registration and website management programs
Ability to understand, help refine, and execute the club vision for future success


Applicants must be US Citizens or possess legal rights to work in the USA
Show moreShow less",2021-04-16,Director,Human Resources,Full-time,"Nonprofit Organization Management, Higher Education, Education Management"
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506962057,https://www.linkedin.com/jobs/view/marketing-manager-remote-or-boca-raton-fl-at-moody-s-analytics-2506962057?refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=KPAbTLQKR%2FCFDPWyxlMjPw%3D%3D&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,https://www.linkedin.com/jobs/view/externalApply/2506944357?url=https%3A%2F%2Fwww%2Eadzuna%2Ecom%2Fland%2Fad%2F2121974239%3Fv%3D15E840D47EB4ED16B98831499B577CFCFB4AB9F8%26frd%3Dbcfdba98c60ddd7b2791befbcf628142%26ccd%3De116241fa3f185f1402c5655807dc0f7%26r%3D6840705%26utm_source%3Dlinkedin1%26utm_medium%3Dorganic%26partnerb%3D1%26chnlid%3D600&urlHash=PfEA&refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=FfQrN1AeTxwezRLOuCwkBA%3D%3D&trk=public_jobs_apply-link-offsite,"Marketing Manager (Remote or Boca Raton, FL)",Moody's Analytics,"Waltham, MA","[Customer Service / Remote] - Anywhere in the U.S. / Competitive pay / M-F 10a-7p EST / 100% coverage of employee health and dental insurance / 401K / PTO / Mac laptop provided - As a Customer Support Specialist you'll: Handle inbound customer requests via email-phone-and-chat; Quickly follow-up to resolve customer inquiries with helpful- personalized responses; Identify-reproduce-and-document issues for the product teams; Assist the product teams by testing new features and issue resolutions; Spot trends in customer issues and communicate with product teams. Hiring Fast >>
Show moreShow less",2021-04-16,Entry level,"Customer Service, Information Technology",Full-time,"Information Technology and Services, Computer Software, Internet"
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506956315,https://www.linkedin.com/jobs/view/account-executive-at-lydonia-technologies-llc-2506956315?refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=3Fq31ny7sO2DZMeqypEAnQ%3D%3D&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,https://www.linkedin.com/jobs/view/externalApply/2506962057?url=https%3A%2F%2Fwww%2Emoodys%2Ejobs%2FTGnewUI%2FSearch%2Fhome%2FHomeWithPreLoad%3FPageType%3DJobDetails%26partnerid%3D25546%26siteid%3D5212%26jobId%3D2057595%26Codes%3DLINKEDIN&urlHash=Hhp6&refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=KPAbTLQKR%2FCFDPWyxlMjPw%3D%3D&trk=public_jobs_apply-link-offsite,Account Executive,"Lydonia Technologies, LLC",Greater Boston,"Role/Responsibilities

At Cortera, we’re on a mission to simplify business information, unlock the power of business data and insight, and simply put… to be the World’s best source for private company information. We’re passionate about business information and even more passionate about helping our customers connect, apply information, and grow their revenue. Our customers move fast, our business model and products evolve to support our customers. We are hiring a Marketing manger to manage the marketing team in the development and promotion of products from the initial strategy development to execution.

Responsibilities

Manage development and promotion of products from the initial strategy development to execution.
Oversee the creation and execution of promotional campaigns specific to the needs of each project and in support of the brand.
Liaise with senior levels of management to drive forward the creation of solutions-oriented marketing initiatives, ensuring a cohesive message across all divisions.
Manage the analysis of client data to formulate strategies related to business plans and marketing campaigns.
Direct project specific analyses and translate the findings into actionable strategies for the product development, marketing and sales teams.
Liaise with cross-functional teams to implement strategies.
Produce strategic business analysis to support investment decisions, marketing initiatives, product development and strategic planning.

Qualifications

Qualifications

Undergraduate/first-level degree (e.g., Bachelor’s degree) preferred.
5-7 years of experience in marketing to financial services industry.
Experience with planning and executing marketing campaigns and promotions.
Ability to articulate and communicate the benefits of technical tools and services to audience in the financial services industry.
In-depth knowledge of various promotional marketing tools and techniques.
Experience with IT development processes related to web site development, web analytics or marketing applications preferred.
Ability to articulate business requirements for development projects to the technology team.
Ability to lead and manage multi-disciplinary project working groups.
Experience in hiring, managing and coaching staff.
Excellent written and verbal communication skills.

LOB/Department

The Data Solutions operating unit (OU) is the commercial data business of Moody’s Analytics. We are comprised of 750 professionals who curate, manage, and provide data to over 7,000 customers worldwide. We are best known for our Orbis database, which is the world’s most comprehensive database of public and private companies. We are also the definitive source of ratings-related data for companies and securities that have been rated by Moody’s Investors Service. There are four market-facing groups within Data Solutions: Data Applications, Data Feeds, Media Solutions, and Contributory Data Solutions. In addition, we have various strategic and operational teams that specialize in curating and sourcing data and keeping all our databases accurate, relevant, and up to date. Any analytical activity depends on reliable and accessible data, and we are proud to be a mission-critical information resource for decision makers around the world.

Job Req ID

20769BR

Entity

Moody's Analytics (MA)

Line of Business

Data Solutions OU (DAAS OU)

Regular/Temporary

Regular

City

Atlanta, Boston, Chicago, Jersey City, King of Prussia, New York, Waltham, Washington DC, West Chester, White Plains, Wilmington

Job Category

Sales & Marketing

Job Sub Category

Marketing

Experience

Level

Experience

d Hire

Working at Moody's

Moody's (NYSE: MCO) is a global integrated risk assessment firm that empowers organizations to make better decisions. Our data, analytical solutions and insights help decision-makers identify opportunities and manage the risks of doing business with others. We believe that greater transparency, more informed decisions, and fair access to information open the door to shared progress. With over 11,000 employees in more than 40 countries, Moody's combines international presence with local expertise and over a century of experience in financial markets. Learn more at moodys.com .

Entity

Moody’s Analytics provides financial intelligence and analytical tools supporting our clients’ growth, efficiency and risk management objectives. The combination of our unparalleled expertise in risk, expansive information resources, and innovative application of technology, helps today’s business leaders confidently navigate an evolving marketplace.

EEO Policy

Moody’s is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, sex, gender, age, religion, national origin, citizen status, marital status, physical or mental disability, military or veteran status, sexual orientation, gender identity, gender expression, genetic information, or any other characteristic protected by law. Moody’s also provides reasonable accommodation to qualified individuals with disabilities in accordance with applicable laws. If you need to inquire about a reasonable accommodation, or need assistance with completing the application process, please email accommodations@moodys.com . This contact information is for accommodation requests only, and cannot be used to inquire about the status of applications.

For San Francisco positions, qualified applicants with criminal histories will be considered for employment consistent with the requirements of the San Francisco Fair Chance Ordinance. For New York City positions, qualified applicants with criminal histories will be considered for employment consistent with the requirements of the New York City Fair Chance Act. For all other applicants, qualified applicants with criminal histories will be considered for employment consistent with the requirements of applicable law.

Click here to view our full EEO policy statement. Click here for more information on your EEO rights under the law. Click here to view our Pay Transparency Nondiscrimination statement.

Securities Trading Policy (STP)

Candidates for Moody's Corporation may be asked to disclose securities holdings pursuant to Moody’s Policy for Securities Trading and the requirements of the position. Employment is contingent upon compliance with the Policy, including remediation of positions in those holdings as necessary.
Show moreShow less",2021-04-16,Not Applicable,"Marketing, Sales",Full-time,Financial Services
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506980873,https://www.linkedin.com/jobs/view/contract-talent-acquisition-coordinator-at-sarepta-therapeutics-2506980873?refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=CWflOibYjUqU7VQM0VAB5A%3D%3D&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,,Contract Talent Acquisition Coordinator,Sarepta Therapeutics,"Cambridge, MA","Lydonia Technologies is more than just a leading technology solutions provider. We are on a mission to help our customers reimagine how work is done.
Specializing in one of the most exciting and fastest growing markets in the technology industry, Lydonia enables organizations of all sizes to accelerate their digital transformation initiatives through the power of automation. 




As an account executive, you’ll own the full sales process including prospecting new leads, developing and building relationships with C-level contacts and business line owners, and collaborating with different members of the account team to design and implement solutions mapped to customer challenges.


For those that bring passion, grit, intelligence, high integrity and a minimum of two years of selling experience, we’ll provide a lucrative compensation plan along with innovative, world class sales and technical training to accelerate your development in this exciting, rapidly emerging space.


So, if you’re looking at joining a dynamic, fast growing, customer obsessed company with a seasoned leadership team and supportive, fun culture, contact us at Lydonia, and take a vertical leap in your career with the automation professionals.

_______________________________________________________________________________


Lydonia Technologies is an equal opportunity employer. We embrace people of every background, appearance, race, religion, color, national origin, gender, gender identity, sexual orientation, age, marital status, veteran status, and disability status. At the same time, we do not employ jerks, not even brilliant ones.

Show moreShow less",2021-04-13,Mid-Senior level,Sales,Full-time,"Information Technology and Services, Computer Software"
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
2506981479,https://www.linkedin.com/jobs/view/public-relations-officer-at-yale-university-careers-2506981479?refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=LxthVK6DETJKb5z7pqZn5Q%3D%3D&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,https://www.linkedin.com/jobs/view/externalApply/2506980873?url=https%3A%2F%2Fsarepta%2Ewd5%2Emyworkdayjobs%2Ecom%2Fen-US%2Fsarepta_external%2Fjob%2FCambridge-MA%2FContract-Talent-Acquisition-Coordinator_R-00438-1&urlHash=Ed8G&refId=cd6d58cd-f220-48b3-91b6-7bed74f614ae&trackingId=CWflOibYjUqU7VQM0VAB5A%3D%3D&trk=public_jobs_apply-link-offsite,Public Relations Officer,Yale University Careers,"New Haven, CT","As part of the Human Resources team, the Contract Talent Acquisition Coordinator is primarily responsible for supporting recruitment and on-boarding initiatives. The Talent Acquisition Coordinator provides support to recruiters, hiring managers, and the entire TA team to ensure that candidates have a positive interview experience, and to maintain a smooth and efficient recruiting process

Primary Responsibilities Include

Post open jobs to the company website and manage job postings on appropriate job boards.
Schedule virtual based interviews.
Create interview agendas.
Promote positive candidate experience throughout interview process.
Communicate necessary information to candidates.
Manage background checks.
Manage candidate information in the applicant tracking system.
Draft candidate offer letters.
Assist recruiters and hiring managers with ad hoc requests.
Schedule feedback sessions.
Provide other administrative support and project help as assigned.


Education And Skills Requirements

Bachelor’s degree required with at least 6-12 months of previous administrative and customer-service experience.
Excellent interpersonal, collaboration, written and verbal communication skills.
Experience handling a wide range of administrative tasks preferably of a critical or confidential nature.
Self-motivated with strong work ethic and the ability to work independently and efficiently.
Strong organizational skills and attention to detail.
Ability to multitask, prioritize workload, and handle a variety of tasks at one time.
Proficiency with Microsoft Office Applications; PowerPoint, Excel, Outlook and applicant tracking systems.
Experience working with Workday ATS is highly desired.

Candidates must be authorized to work in the U.S.

This is a temporary position and therefore not eligible for benefits.

Sarepta Therapeutics is an Equal Opportunity/Affirmative Action employer and participates in e-Verify.
Show moreShow less",2021-04-16,Associate,Human Resources,Full-time,Biotechnology
job_id,link,apply_link,title,company,place,description,date,seniority_level,job_function,employment_type,industries
